student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,Backlogs,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,is_repeater,income_group
200869,Male,unknown,No,Postgraduate,No,19,5,79,21228,3,11,17,0,3,No,0,0,low
200873,Male,CIVIL,No,unknown,Yes,24,7,92,61206,5,15,18,2,8,No,1,0,medium
200877,Female,ARTS,No,unknown,No,26,5,77,48604,5,17,7,1,8,Yes,0,0,low
200878,Male,COMMERCE,No,unknown,No,19,7,81,62596,6,15,24,2,8,Yes,0,0,medium
200878,Male,COMMERCE,No,unknown,No,19,7,81,62596,6,15,24,2,8,Yes,0,0,medium
200880,Female,CIVIL,No,unknown,Yes,16,7,83,72264,3,10,40,3,6,No,0,0,medium
200882,Female,ECE,Yes,unknown,No,18,7,46,47192,5,20,24,3,3,No,1,0,low
200885,Female,CIVIL,No,Postgraduate,Yes,26,5,63,59901,2,21,31,4,8,No,0,0,medium
200889,Other,ME,No,Postgraduate,Yes,21,5,60,35804,2,7,50,1,6,No,0,0,low
200894,Maleale,ARTS,Yes,unknown,Yes,22,5,51,51056,6,5,23,1,7,Yes,1,0,medium
200899,Female,CS,Yes,unknown,Yes,25,7,52,55042,6,22,48,4,7,Yes,0,0,medium
200901,Maleale,CIVIL,No,unknown,No,18,7,66,46957,3,24,11,1,9,No,0,0,low
200902,Maleale,CS,Yes,Secondary,No,18,7,61,29603,3,12,29,0,5,No,0,0,low
200906,Female,BIO,No,unknown,No,20,6,90,58280,4,24,6,4,6,No,0,0,medium
200907,Maleale,unknown,Yes,Secondary,Yes,20,6,74,60445,5,8,50,0,7,No,0,0,medium
200909,Male,unknown,No,Postgraduate,Yes,23,5,77,39562,2,21,4,0,3,No,1,0,low
200912,Other,CS,Yes,unknown,Yes,26,7,76,75582,2,7,19,2,1,Yes,0,0,medium
200913,Maleale,COMMERCE,Yes,Secondary,Yes,24,5,89,55444,5,18,6,4,2,No,1,0,medium
200914,Male,BIO,Yes,Primary,Yes,21,7,74,42284,6,19,6,2,1,Yes,0,0,low
200918,Female,ARTS,No,unknown,Yes,20,5,65,66092,3,23,21,2,6,No,0,0,medium
200922,Maleale,CIVIL,No,Postgraduate,Yes,23,5,62,63303,5,19,19,4,7,No,1,0,medium
200923,Maleale,CS,No,unknown,No,20,7,68,50113,4,15,18,1,6,Yes,0,0,medium
200931,Male,BIO,No,Postgraduate,Yes,21,6,66,66816,5,15,35,0,8,Yes,1,0,medium
200934,Male,COMMERCE,No,Secondary,No,20,7,69,25525,4,10,20,0,3,No,0,0,low
200937,Other,unknown,No,unknown,Yes,21,7,72,58765,4,8,49,1,8,No,0,0,medium
200946,Other,CIVIL,Yes,unknown,No,21,6,56,26449,4,20,18,1,3,No,0,0,low
200947,Male,ME,Yes,Postgraduate,No,24,6,76,79643,3,18,50,2,5,No,0,0,medium
200949,Other,CIVIL,No,unknown,Yes,16,5,70,52498,4,18,52,2,2,No,0,0,medium
200951,Male,ARTS,No,unknown,Yes,24,6,84,41373,4,16,5,3,2,No,0,0,low
200952,Female,BIO,No,Graduate,Yes,17,6,76,52744,3,21,30,1,2,Yes,0,0,medium
200953,Other,BIO,No,Primary,Yes,24,6,88,65191,6,9,52,2,4,Yes,1,0,medium
200955,Female,COMMERCE,No,unknown,Yes,18,5,75,48518,2,18,11,1,7,No,0,0,low
200962,Female,BIO,No,Secondary,No,22,5,71,64791,4,6,20,3,4,Yes,0,0,medium
200963,Female,CIVIL,No,Secondary,Yes,17,6,54,26921,2,16,31,4,3,No,1,0,low
200964,Female,CS,Yes,Postgraduate,Yes,17,5,87,68586,6,24,38,3,9,No,1,0,medium
200966,Other,CIVIL,Yes,unknown,Yes,24,5,99,71741,2,12,46,3,1,Yes,0,0,medium
200967,Male,ECE,No,Primary,No,16,5,61,20899,6,8,36,0,4,No,0,0,low
200969,Female,BIO,No,unknown,Yes,22,7,83,74571,5,12,49,2,0,Yes,0,0,medium
200971,Male,BIO,No,unknown,No,25,6,61,48655,5,23,59,0,8,No,1,0,low
200971,Male,BIO,No,unknown,No,25,6,61,48655,5,23,59,0,8,No,1,0,low
200973,Female,CIVIL,No,unknown,No,17,6,84,32335,6,21,55,2,5,No,0,0,low
200975,Female,ECE,No,unknown,Yes,26,7,61,72935,2,8,23,2,4,No,0,0,medium
200976,Female,ME,Yes,unknown,Yes,25,6,80,36539,3,14,23,3,1,No,0,0,low
200977,Maleale,unknown,No,Secondary,No,19,7,60,60954,2,20,0,4,5,Yes,0,0,medium
200978,Female,COMMERCE,No,unknown,Yes,18,7,62,49812,2,10,3,2,3,No,0,0,low
200979,Female,COMMERCE,Yes,Graduate,No,17,6,96,38867,5,17,51,4,0,Yes,0,0,low
200981,Maleale,ARTS,No,unknown,No,21,7,87,50525,4,23,30,1,5,Yes,0,0,medium
200983,Male,CS,No,Secondary,Yes,26,7,90,67486,3,17,7,1,3,No,0,0,medium
200990,Female,BIO,No,Secondary,Yes,26,6,80,58465,4,12,43,0,3,Yes,0,0,medium
200991,Female,unknown,No,unknown,Yes,23,7,79,72523,5,24,7,2,7,No,1,0,medium
200995,Maleale,CS,No,Secondary,No,24,6,78,48190,3,10,6,2,7,No,0,0,low
200996,Other,ARTS,Yes,unknown,No,18,6,90,39628,5,24,47,0,0,No,0,0,low
200998,Female,BIO,No,Primary,No,26,6,75,34368,6,13,30,2,5,Yes,1,0,low
201002,Female,CIVIL,Yes,unknown,No,17,5,67,38904,4,11,28,0,9,No,0,0,low
201003,Female,ARTS,No,unknown,Yes,16,7,68,5588,5,5,21,3,6,No,0,0,low
201010,Male,ECE,No,Postgraduate,Yes,20,7,81,69311,4,21,54,1,6,No,0,0,medium
201011,Other,COMMERCE,No,Graduate,Yes,18,7,84,40822,3,12,3,1,8,No,0,0,low
201012,Female,CS,No,Postgraduate,No,25,7,81,14560,4,17,46,1,5,No,0,0,low
201017,Maleale,COMMERCE,No,unknown,No,17,5,69,78705,3,18,18,1,5,No,0,0,medium
201026,Male,ECE,No,unknown,Yes,16,6,100,57279,2,7,51,3,9,Yes,0,0,medium
201031,Female,ARTS,Yes,Postgraduate,No,20,6,81,21369,5,18,28,1,5,No,0,0,low
201036,Male,COMMERCE,Yes,Postgraduate,No,18,6,72,49811,5,17,27,0,5,No,1,0,low
201039,Male,COMMERCE,Yes,unknown,No,17,7,62,27857,4,15,20,4,0,Yes,0,0,low
201045,Male,ME,No,Secondary,No,19,7,69,489200,4,25,38,4,2,No,0,0,high
201046,Female,ARTS,No,Primary,Yes,22,6,57,29674,2,11,35,3,6,No,1,0,low
201047,Female,ARTS,Yes,Secondary,No,18,5,49,62947,5,17,22,1,3,No,0,0,medium
201050,Female,ME,Yes,unknown,Yes,22,7,86,67649,5,16,48,0,5,No,0,0,medium
201056,Female,ARTS,Yes,unknown,No,20,5,80,49057,5,23,33,2,3,No,0,0,low
201060,Other,COMMERCE,Yes,Graduate,No,26,5,83,62383,6,15,57,1,6,Yes,1,0,medium
201061,Female,ME,Yes,unknown,Yes,21,6,77,49888,5,20,46,0,5,No,0,0,low
201065,Other,ECE,No,Primary,No,23,6,76,73699,3,13,32,1,5,No,0,0,medium
201067,Other,ECE,No,Secondary,No,26,5,67,38018,5,7,39,0,7,Yes,0,0,low
201073,Female,BIO,No,Secondary,No,25,5,72,68027,5,21,59,0,1,No,0,0,medium
201075,Other,CIVIL,No,Postgraduate,No,19,6,73,55863,5,16,32,1,0,Yes,0,0,medium
201079,Female,CIVIL,Yes,Graduate,No,18,5,65,64979,4,13,25,1,3,No,1,0,medium
201080,Female,CS,No,unknown,No,21,5,93,27651,6,11,49,4,1,Yes,1,0,low
201091,Male,CS,No,unknown,No,20,5,72,55234,4,9,20,4,9,Yes,0,0,medium
201095,Male,ECE,Yes,Secondary,No,23,6,64,60455,4,14,29,1,7,Yes,1,0,medium
201097,Female,unknown,No,unknown,Yes,22,5,84,75997,2,14,57,4,9,Yes,0,0,medium
201102,Male,CS,No,unknown,Yes,24,7,78,43069,4,15,11,4,7,No,0,0,low
201104,Maleale,ECE,No,unknown,No,17,5,87,744970,6,12,30,4,1,No,1,0,high
201106,Female,unknown,No,unknown,No,18,6,63,34241,4,22,49,0,6,No,1,0,low
201107,Female,COMMERCE,Yes,unknown,No,17,5,81,86473,5,15,49,2,7,Yes,1,0,medium
201109,Female,CIVIL,Yes,Graduate,No,21,7,90,53020,3,11,52,0,4,No,0,0,medium
201110,Female,CIVIL,Yes,unknown,No,19,5,73,38651,4,20,37,0,5,Yes,0,0,low
201111,Maleale,ECE,Yes,unknown,Yes,24,6,61,49933,3,21,10,1,9,No,0,0,low
201114,Female,CS,No,Secondary,Yes,23,7,69,65997,6,10,3,2,5,No,0,0,medium
201114,Female,CS,No,Secondary,Yes,23,7,69,65997,6,10,3,2,5,No,0,0,medium
201122,Male,ME,No,Primary,No,24,6,70,34724,3,7,6,4,6,Yes,0,0,low
201123,Maleale,ECE,Yes,Secondary,Yes,23,6,52,77851,2,22,54,4,3,Yes,0,0,medium
201124,Male,BIO,No,Secondary,Yes,19,7,55,88516,3,8,54,3,9,Yes,0,0,medium
201125,Female,unknown,No,unknown,No,26,5,81,55342,2,9,32,3,9,Yes,0,0,medium
201128,Male,ARTS,No,unknown,No,24,5,68,87879,6,6,11,1,1,Yes,1,0,medium
201129,Male,ME,No,Graduate,No,19,6,47,103076,5,10,8,2,3,No,0,0,medium
201131,Maleale,CIVIL,No,Secondary,Yes,21,7,73,12393,6,11,6,4,0,Yes,0,0,low
201132,Female,BIO,Yes,Graduate,Yes,17,5,76,32292,5,13,0,3,6,No,1,0,low
201133,Female,unknown,No,Secondary,Yes,18,5,78,59012,2,14,48,4,2,Yes,0,0,medium
201134,Female,CIVIL,No,unknown,Yes,17,7,81,20952,6,8,13,1,2,No,0,0,low
201138,Female,unknown,Yes,Graduate,Yes,22,7,91,58416,4,8,27,3,7,Yes,0,0,medium
201146,Male,unknown,No,Graduate,Yes,20,6,80,44636,5,8,24,1,0,No,0,0,low
201148,Maleale,ECE,No,Primary,No,23,7,66,75563,2,8,33,3,2,No,0,0,medium
201152,Male,ME,Yes,unknown,Yes,18,7,83,53596,2,6,51,0,9,No,0,0,medium
201154,Maleale,unknown,No,unknown,Yes,26,7,76,46017,4,7,8,3,0,No,0,0,low
201155,Male,ECE,No,Secondary,No,18,5,94,59079,5,19,21,4,9,No,0,0,medium
201156,Female,ECE,No,unknown,Yes,18,5,63,24075,4,17,21,2,2,No,1,0,low
201157,Female,ECE,No,Postgraduate,No,21,5,44,56203,3,8,24,0,5,No,0,0,medium
201158,Maleale,COMMERCE,Yes,Secondary,No,24,6,61,82381,2,13,19,3,8,No,1,0,medium
201163,Male,ARTS,No,Graduate,No,26,6,67,52537,2,5,24,1,5,Yes,0,0,medium
201166,Maleale,ECE,No,Secondary,No,19,7,84,-4308,3,5,19,1,0,No,0,0,unknown
201173,Female,ARTS,Yes,unknown,Yes,21,7,98,4716,3,24,39,1,2,No,0,0,low
201177,Female,CIVIL,No,Secondary,Yes,20,7,98,91496,3,16,14,3,2,Yes,0,0,medium
201178,Male,CIVIL,Yes,Graduate,No,19,5,66,51125,4,25,43,1,7,No,0,0,medium
201180,Female,BIO,Yes,Postgraduate,No,17,6,82,71020,2,19,14,1,0,Yes,0,0,medium
201182,Female,ARTS,No,Postgraduate,No,19,5,66,66318,4,17,4,3,0,No,1,0,medium
201182,Female,ARTS,No,Postgraduate,No,19,5,66,66318,4,17,4,3,0,No,1,0,medium
201183,Maleale,unknown,No,unknown,No,22,5,89,35527,2,17,40,0,1,No,0,0,low
201185,Other,BIO,No,Secondary,No,24,5,71,19838,5,15,27,3,9,No,0,0,low
201186,Maleale,ARTS,No,Postgraduate,No,16,5,72,51645,6,10,6,0,3,No,1,0,medium
201188,Male,ME,No,Graduate,Yes,21,5,47,11915,4,13,0,4,9,Yes,1,0,low
201195,Maleale,ARTS,No,Postgraduate,Yes,23,6,89,32316,5,15,10,4,6,No,0,0,low
201199,Female,ME,No,unknown,Yes,18,5,93,22075,3,16,20,3,4,No,0,0,low
201203,Other,ECE,No,Postgraduate,No,18,5,96,52193,5,11,42,4,4,No,0,0,medium
201209,Female,ME,No,unknown,Yes,18,6,84,22861,5,22,21,4,2,Yes,0,0,low
201211,Male,COMMERCE,No,Graduate,No,25,5,75,54005,3,5,9,1,3,Yes,0,0,medium
201214,Other,COMMERCE,No,unknown,No,18,7,77,66555,5,9,17,0,5,Yes,0,0,medium
201218,Maleale,BIO,Yes,unknown,No,21,5,100,82107,5,6,10,0,1,No,0,0,medium
201220,Maleale,COMMERCE,No,unknown,No,19,5,86,46355,5,7,45,4,3,No,0,0,low
201222,Female,COMMERCE,Yes,Secondary,No,22,5,58,38196,5,8,45,3,1,No,1,0,low
201225,Female,BIO,No,Secondary,Yes,17,5,80,63090,6,8,40,4,6,No,0,0,medium
201227,Male,CS,Yes,Secondary,No,22,6,91,58473,5,5,44,4,3,No,0,0,medium
201230,Maleale,ARTS,No,Graduate,Yes,22,7,75,60251,6,17,45,0,4,No,0,0,medium
201231,Maleale,CIVIL,No,Secondary,Yes,24,7,85,113800,4,21,49,1,4,Yes,0,0,medium
201236,Maleale,BIO,No,unknown,No,19,7,78,47093,6,7,14,0,3,No,0,0,low
201238,Maleale,CS,No,Secondary,Yes,17,7,88,54694,6,15,12,2,3,No,0,0,medium
201239,Other,ECE,No,unknown,Yes,22,6,94,40730,5,22,38,2,0,No,0,0,low
201244,Male,ME,No,Postgraduate,Yes,18,6,63,21588,3,9,39,0,2,No,1,0,low
201246,Male,CS,No,unknown,No,26,5,83,45764,3,23,20,2,2,Yes,0,0,low
201247,Other,CIVIL,No,unknown,Yes,24,6,82,53616,2,11,35,0,5,Yes,0,0,medium
201256,Other,CIVIL,No,Secondary,No,20,7,68,98045,6,12,58,0,9,Yes,0,0,medium
201258,Other,COMMERCE,Yes,unknown,Yes,26,6,69,31925,5,18,59,1,0,No,0,0,low
201259,Female,ME,No,Secondary,No,23,5,95,45686,3,24,28,2,1,Yes,1,0,low
201262,Female,CIVIL,Yes,unknown,No,16,7,94,64694,3,5,51,1,1,No,0,0,medium
201264,Maleale,BIO,Yes,unknown,No,16,7,90,70917,6,22,27,0,3,Yes,0,0,medium
201265,Other,ME,No,Secondary,Yes,21,5,63,39622,5,22,45,3,0,No,0,0,low
201271,Maleale,CS,No,unknown,No,18,6,80,50519,5,7,54,1,8,No,0,0,medium
201280,Maleale,CS,No,unknown,Yes,26,7,58,89795,3,20,52,4,1,No,1,0,medium
201281,Female,CIVIL,No,Postgraduate,Yes,20,7,65,84400,6,19,24,1,3,No,0,0,medium
201284,Female,ME,Yes,Graduate,No,23,5,83,43928,6,7,41,2,8,No,1,0,low
201285,Other,ARTS,No,unknown,Yes,22,7,72,34090,2,12,18,2,5,No,0,0,low
201292,Maleale,ARTS,No,Primary,No,26,6,70,64680,2,10,36,1,1,No,0,0,medium
201299,Other,ME,No,unknown,Yes,17,6,77,73463,6,19,32,2,9,No,1,0,medium
201301,Female,ME,No,unknown,No,24,5,73,98678,6,11,36,4,5,No,1,0,medium
201310,Female,CIVIL,Yes,unknown,Yes,20,5,68,77272,4,8,51,1,6,No,0,0,medium
201313,Other,CS,No,Graduate,No,23,5,100,49795,6,12,31,2,7,Yes,1,0,low
201328,Male,ME,Yes,Graduate,Yes,19,5,78,51582,3,7,28,4,6,No,0,0,medium
201329,Female,BIO,Yes,unknown,Yes,22,5,72,26365,4,8,12,2,1,No,0,0,low
201331,Female,ECE,No,Secondary,No,17,7,71,43465,6,7,19,3,8,No,1,0,low
201332,Other,CIVIL,Yes,Primary,No,18,6,78,42109,3,18,25,4,0,No,1,0,low
201333,Male,COMMERCE,No,unknown,No,26,7,75,48388,4,18,42,2,4,No,0,0,low
201334,Male,unknown,Yes,Secondary,No,19,7,74,23886,2,19,26,3,7,No,0,0,low
201337,Female,CS,No,Graduate,Yes,24,5,81,46094,4,7,55,0,1,No,0,0,low
201337,Female,CS,No,Graduate,Yes,24,5,81,46094,4,7,55,0,1,No,0,0,low
201338,Maleale,ME,No,Primary,Yes,23,7,63,48106,4,12,34,2,7,Yes,1,0,low
201345,Maleale,unknown,Yes,Graduate,Yes,22,5,74,29065,2,14,20,1,1,Yes,1,0,low
201346,Male,COMMERCE,No,unknown,Yes,16,5,73,43913,2,24,13,3,7,No,0,0,low
201346,Male,COMMERCE,No,unknown,Yes,16,5,73,43913,2,24,13,3,7,No,0,0,low
201347,Maleale,unknown,No,unknown,No,23,6,70,27416,5,22,17,3,0,No,0,0,low
201348,Other,CIVIL,No,Graduate,Yes,18,7,85,24679,2,14,20,2,2,No,0,0,low
201349,Other,CIVIL,No,unknown,Yes,22,7,73,38240,4,14,10,4,2,Yes,1,0,low
201352,Female,CIVIL,No,Postgraduate,No,26,5,87,75937,6,9,1,2,6,No,1,0,medium
201358,Female,unknown,Yes,unknown,Yes,24,6,85,22742,3,11,34,3,6,Yes,0,0,low
201360,Female,CIVIL,No,Secondary,Yes,17,5,91,71815,5,6,2,3,8,No,0,0,medium
201364,Female,ME,No,unknown,No,26,5,56,52075,5,16,52,2,2,Yes,0,0,medium
201365,Maleale,unknown,No,unknown,No,22,6,68,41638,3,17,21,1,5,Yes,0,0,low
201366,Maleale,ECE,No,Graduate,Yes,16,7,56,40403,6,12,58,4,7,No,0,0,low
201373,Female,ECE,No,Secondary,No,19,5,66,58384,6,22,15,1,3,No,1,0,medium
201382,Maleale,unknown,No,Graduate,No,21,6,89,37236,6,24,53,2,7,No,0,0,low
201383,Female,CIVIL,Yes,unknown,Yes,22,5,85,23090,3,15,27,1,6,Yes,1,0,low
201389,Maleale,CS,No,Graduate,No,22,7,80,48368,5,10,51,2,6,No,1,0,low
201393,Male,ECE,No,Postgraduate,No,20,5,70,46667,2,20,56,1,8,No,1,0,low
201395,Other,COMMERCE,Yes,Graduate,No,25,6,83,66968,3,18,46,3,7,No,0,0,medium
201398,Other,ECE,No,unknown,Yes,16,6,77,32109,4,24,46,1,4,No,1,0,low
201402,Female,BIO,No,Secondary,Yes,17,7,77,27628,3,16,59,4,2,Yes,0,0,low
201402,Female,BIO,No,Secondary,Yes,17,7,77,27628,3,16,59,4,2,Yes,0,0,low
201406,Other,ME,Yes,Postgraduate,No,21,5,84,48119,6,5,42,1,7,No,0,0,low
201414,Female,unknown,No,unknown,Yes,20,5,75,24723,6,10,10,1,6,No,1,0,low
201415,Female,BIO,Yes,Primary,Yes,23,5,74,88545,6,24,28,0,7,Yes,1,0,medium
201418,Maleale,CS,Yes,Postgraduate,No,21,7,82,44150,5,5,14,4,4,No,0,0,low
201423,Female,CIVIL,No,Postgraduate,Yes,22,6,78,33392,5,12,9,1,6,No,0,0,low
201424,Other,CS,Yes,Primary,No,19,5,95,21568,2,8,8,1,0,No,0,0,low
201432,Other,BIO,Yes,unknown,Yes,18,7,88,56864,2,22,55,2,3,No,0,0,medium
201433,Maleale,unknown,No,Primary,No,23,7,82,55548,4,24,44,3,6,Yes,0,0,medium
201436,Maleale,BIO,No,Postgraduate,No,20,5,98,56633,4,11,8,0,8,No,1,0,medium
201440,Other,CS,No,Graduate,No,21,5,67,37966,6,6,35,2,0,No,0,0,low
201454,Female,ECE,No,Postgraduate,No,24,6,90,39265,3,17,39,4,9,No,0,0,low
201457,Other,CIVIL,Yes,unknown,Yes,24,6,81,61167,2,15,29,0,6,No,0,0,medium
201462,Other,ARTS,Yes,Primary,Yes,26,6,69,49285,3,8,56,0,4,No,1,0,low
201463,Male,unknown,No,Postgraduate,Yes,21,7,85,36656,4,9,1,0,6,No,1,0,low
201465,Maleale,COMMERCE,No,Postgraduate,Yes,25,5,78,54748,4,22,8,0,0,No,0,0,medium
201470,Female,ECE,No,Postgraduate,Yes,23,6,69,29643,3,24,23,2,6,No,0,0,low
201473,Other,unknown,Yes,unknown,No,16,7,88,43275,6,8,44,4,5,Yes,1,0,low
201475,Maleale,BIO,No,unknown,No,25,5,66,55849,2,24,5,2,1,No,0,0,medium
201479,Male,CS,No,Postgraduate,Yes,17,6,92,34557,3,6,8,0,9,No,0,0,low
201480,Female,CS,No,unknown,Yes,19,7,72,52349,6,8,3,0,3,Yes,0,0,medium
201484,Other,unknown,Yes,unknown,Yes,22,5,73,31600,5,16,19,4,6,No,0,0,low
201490,Female,CIVIL,Yes,Secondary,No,20,7,63,88325,5,21,43,1,9,No,0,0,medium
201493,Male,CIVIL,No,Postgraduate,Yes,18,6,80,56307,3,5,29,4,3,Yes,0,0,medium
201493,Male,CIVIL,No,Postgraduate,Yes,18,6,80,56307,3,5,29,4,3,Yes,0,0,medium
201496,Female,BIO,Yes,Secondary,Yes,17,6,73,38874,5,10,10,1,5,No,0,0,low
201497,Maleale,CIVIL,No,unknown,Yes,25,5,78,20071,6,17,41,2,9,No,0,0,low
201505,Male,BIO,No,unknown,Yes,16,7,94,51759,6,12,33,0,4,No,0,0,medium
201509,Female,BIO,Yes,Graduate,No,21,6,82,60718,4,13,51,2,2,No,0,0,medium
201516,Other,CS,Yes,unknown,Yes,22,5,76,62971,4,9,50,3,6,Yes,0,0,medium
201520,Female,COMMERCE,No,unknown,No,16,6,80,40570,2,19,45,2,2,No,0,0,low
201524,Male,CIVIL,No,unknown,Yes,19,6,85,19607,2,13,6,1,9,No,0,0,low
201526,Other,ME,No,Secondary,No,24,5,74,55203,5,16,55,0,3,No,1,0,medium
201532,Female,CS,No,Secondary,Yes,17,6,73,27253,2,13,25,0,9,Yes,0,0,low
201533,Male,COMMERCE,No,Primary,Yes,25,6,83,21551,4,14,53,2,6,No,0,0,low
201537,Male,unknown,Yes,unknown,No,19,6,79,62650,6,5,21,3,8,No,1,0,medium
201538,Male,ME,No,unknown,Yes,21,6,81,75025,2,11,20,2,4,No,0,0,medium
201543,Female,CIVIL,No,Secondary,Yes,24,5,75,58127,5,7,46,3,4,No,1,0,medium
201544,Maleale,CIVIL,No,Secondary,Yes,20,5,83,48844,3,17,2,1,6,No,1,0,low
201545,Female,unknown,Yes,Graduate,No,17,6,64,81081,4,21,58,3,0,No,0,0,medium
201547,Male,COMMERCE,Yes,unknown,Yes,19,7,74,79941,4,18,7,0,3,Yes,0,0,medium
201553,Female,COMMERCE,No,unknown,Yes,18,7,71,52303,2,8,24,1,3,Yes,0,0,medium
201554,Other,COMMERCE,No,unknown,Yes,18,6,68,89105,5,8,23,0,0,No,0,0,medium
201557,Female,COMMERCE,No,Postgraduate,Yes,19,7,76,41776,2,11,10,4,8,No,0,0,low
201558,Female,ME,Yes,unknown,No,26,6,75,78034,6,11,32,3,5,No,1,0,medium
201562,Female,CS,Yes,Secondary,Yes,20,5,60,28005,4,22,36,2,5,Yes,0,0,low
201564,Other,CIVIL,Yes,Graduate,No,21,7,91,34763,5,22,27,2,3,Yes,0,0,low
201568,Male,ECE,No,Secondary,No,23,7,68,34977,3,8,58,2,7,Yes,0,0,low
201569,Male,CIVIL,No,unknown,No,19,7,70,46979,5,6,15,4,2,No,1,0,low
201573,Male,ECE,No,Graduate,Yes,19,5,88,49566,3,8,25,2,9,Yes,0,0,low
201574,Female,COMMERCE,No,Primary,Yes,21,6,75,78847,6,13,17,2,7,No,0,0,medium
201583,Female,unknown,No,Primary,Yes,20,7,84,61253,2,6,50,2,5,Yes,0,0,medium
201584,Female,ARTS,No,unknown,No,26,5,79,68199,6,13,10,1,6,Yes,1,0,medium
201590,Female,BIO,No,Graduate,Yes,22,5,88,204060,5,10,17,0,5,No,1,0,high
201605,Male,BIO,No,Primary,Yes,18,7,71,28417,4,15,15,3,0,No,0,0,low
201606,Maleale,ARTS,No,Postgraduate,Yes,23,5,84,25343,6,11,42,0,0,Yes,0,0,low
201608,Maleale,COMMERCE,Yes,Secondary,No,17,7,77,57935,4,12,25,0,2,No,1,0,medium
201609,Male,unknown,Yes,Graduate,No,18,7,76,44019,6,20,34,1,6,No,0,0,low
201610,Maleale,ECE,No,unknown,No,18,7,80,62797,3,11,28,0,3,Yes,0,0,medium
201612,Maleale,BIO,No,unknown,Yes,25,6,73,50115,3,20,11,1,1,Yes,0,0,medium
201613,Female,unknown,Yes,unknown,Yes,25,7,69,41265,6,7,57,1,5,No,1,0,low
201614,Male,ME,Yes,Postgraduate,No,22,7,69,23093,4,15,30,4,8,No,0,0,low
201620,Male,unknown,No,unknown,Yes,26,5,91,62293,2,11,32,2,6,Yes,0,0,medium
201622,Maleale,ME,No,Secondary,No,19,7,74,79132,3,20,17,2,3,No,0,0,medium
201624,Maleale,ARTS,No,unknown,No,18,6,79,72567,6,16,22,3,9,No,0,0,medium
201626,Female,ME,No,unknown,No,24,6,67,62526,6,14,51,0,4,No,0,0,medium
201629,Female,unknown,No,Postgraduate,No,16,6,62,32005,6,9,5,2,7,No,0,0,low
201631,Maleale,ARTS,No,unknown,Yes,18,6,85,84007,6,12,57,1,5,No,0,0,medium
201632,Female,COMMERCE,No,Postgraduate,No,24,7,82,44875,4,11,21,1,2,Yes,0,0,low
201633,Female,unknown,No,Secondary,Yes,25,5,77,61844,5,21,18,3,2,No,0,0,medium
201634,Male,BIO,No,Primary,Yes,21,7,96,50670,3,10,57,2,4,No,0,0,medium
201637,Maleale,CS,No,unknown,Yes,26,7,65,81570,4,14,51,0,1,Yes,0,0,medium
201639,Other,CIVIL,No,Graduate,No,25,5,67,41967,4,11,38,4,9,No,0,0,low
201641,Maleale,COMMERCE,Yes,Secondary,Yes,22,7,76,47282,2,9,25,0,7,No,1,0,low
201644,Other,unknown,Yes,unknown,No,26,7,83,41623,3,9,12,1,3,No,0,0,low
201664,Maleale,CIVIL,No,unknown,No,19,5,59,48337,2,8,1,2,6,No,0,0,low
201672,Female,COMMERCE,Yes,Graduate,Yes,21,7,76,18177,6,10,23,2,8,No,0,0,low
201675,Maleale,ARTS,No,unknown,Yes,24,5,57,67965,2,9,8,2,0,Yes,1,0,medium
201677,Maleale,CIVIL,No,Postgraduate,Yes,16,6,63,18910,4,13,8,3,0,Yes,0,0,low
201681,Other,CS,No,Secondary,Yes,18,7,65,39820,3,24,51,4,9,Yes,0,0,low
201683,Male,BIO,No,Secondary,No,24,5,68,67595,2,11,27,0,6,No,0,0,medium
201685,Male,BIO,No,Graduate,No,16,6,88,68397,6,19,3,1,3,No,0,0,medium
201687,Female,CS,Yes,Graduate,Yes,16,7,93,62164,5,15,43,0,0,No,0,0,medium
201688,Other,ARTS,No,Primary,Yes,21,7,65,52122,5,22,5,3,1,Yes,0,0,medium
201697,Female,ME,No,Primary,Yes,20,6,72,33114,4,18,0,1,0,No,0,0,low
201701,Male,ME,Yes,Primary,No,17,6,70,44074,3,14,53,2,5,Yes,0,0,low
201710,Other,ME,Yes,unknown,No,18,7,81,31991,5,8,4,4,5,Yes,1,0,low
201710,Other,ME,Yes,unknown,No,18,7,81,31991,5,8,4,4,5,Yes,1,0,low
201715,Female,ECE,No,Secondary,Yes,24,6,87,37330,4,24,50,1,2,No,0,0,low
201718,Male,ME,No,unknown,Yes,25,5,84,56832,5,19,32,2,1,No,1,0,medium
201720,Female,ARTS,No,Postgraduate,No,25,6,66,54038,5,5,57,0,3,Yes,0,0,medium
201721,Female,CIVIL,No,Graduate,Yes,19,5,75,44290,5,11,0,1,0,Yes,0,0,low
201722,Maleale,BIO,Yes,Primary,Yes,25,6,79,25024,5,21,52,3,3,No,0,0,low
201728,Maleale,CS,No,unknown,No,26,5,60,26408,6,24,42,1,2,Yes,1,0,low
201729,Maleale,ECE,No,Graduate,No,21,7,85,58007,6,24,8,0,3,Yes,0,0,medium
201730,Maleale,CIVIL,Yes,unknown,Yes,26,5,83,51438,4,17,53,0,6,No,0,0,medium
